id,title,company,location,salary,description
NAU_713590,Nursing Superintendent – Palliative Care,Naukri Listed Company, Pune, Not Disclosed by Recruiter,"Nursing Superintendent – Palliative Care Medical Professional Patient Care|Nursing|Quality Improvement|GNM|Oncology|Medical|Senior Management|Hospital|People Management Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Medical / Healthcare / Hospitals  12 - 18 Years"
NAU_107940,SAP Utilities Customer Financial Management (FI CA),Naukri Listed Company, Pune, Not Disclosed by Recruiter,"SAP Utilities Customer Financial Management (FI CA) System Design/Implementation/ERP/CRM SAP|Project management|Production support|FICO|Application support|SAP implementation|Business process|Outsourcing|Business process management|SAP application IT Software - ERP , CRM IT-Software / Software Services  1 - 5 Years"
NAU_854515, Sales Manager - Govt./ Enterprise ( Call Center Products ),Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Sales Manager - Govt./ Enterprise ( Call Center Products ) Channel Sales  Direct Sales| Sales Account| Technical sales| Sales Development| Enterprise Sales Sales , Retail , Business Development IT-Software, Software Services 5 - 10 yrs"
NAU_119024, Urgent Opening for Team Leader/ SME- Accounts Payeble,Naukri Listed Company,Mumbai," 5,00,000 - 7,50,000 PA. "," Urgent Opening for Team Leader/ SME- Accounts Payeble Voice  Accounts Payable| Invoice Processing| Accounting| Invoicing| Purchase Order| Salary| Team Leading ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 5 - 9 yrs"
NAU_777306, Opportunity for AX Professionals at Hyderabad: Sonata Software,Naukri Listed Company,Hyderabad," 7,50,000 - 17,50,000 PA. "," Opportunity for AX Professionals at Hyderabad: Sonata Software Programming & Design  X++| Ax| SQL Server| Microsoft Dynamics AX IT Software - Application Programming , Maintenance IT-Software, Software Services 5 - 10 yrs"
NAU_532986, Liasioner (Restaurants & Hotels) Freshers,Naukri Listed Company,Gurgaon, Not Disclosed by Recruiter ," Liasioner (Restaurants & Hotels) Freshers Food & Beverage  Building| Rail| indirect sales| level| Relationship| Sales Executive| Marketing initiatives| Executive Chef| Hotel Hotels , Restaurants Real Estate, Property 0 - 4 yrs"
NAU_668955, Scrum Master Role,Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Scrum Master Role nan  Project Management| Agile| Scrum Master| SCOPE| User Stories| Continuous Integration| Execution| Conflict Resolution| Automation Testing| Quality Standards Other Banking, Financial Services, Broking 2 - 7 yrs"
NAU_417559, Manager B2B Sales,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Manager B2B Sales Retail Sales  marketing executive| distributors| customer profiling| sales strategy| market research| Business Development| sales executive| sales| Marketing Sales , Retail , Business Development Education, Teaching, Training 3 - 6 yrs"
NAU_871044, Coordinator,Naukri Listed Company,"Surat,Pune,Surat", Not Disclosed by Recruiter ," Coordinator Retail Sales  business development| customer service| logistics| events| collections| coordination| assets| documentation| conferences| handling Sales , Retail , Business Development Pharma, Biotech, Clinical Research 1 - 4 yrs"
NAU_559689, Senior Process Executive,Naukri Listed Company,Pune," 2,00,000 - 4,25,000 PA. "," Senior Process Executive Voice  technical support| voice process| International Call Center| voice support| International BPO| customer support ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 1 - 6 yrs"
NAU_553892, Tech Support Agent in International BPO,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Tech Support Agent in International BPO Voice  data analysis| Customer Service| Help Desk| Information| Telephony support| customer relationship| access controls| caller| tech support| technical support| BPO| inbound| outbound| calling| voice| non voice| customer service| cce| uk| us| voice process ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 0 - 3 yrs"
NAU_718334, IBM MQ Administrator - Installation & Configuration,Naukri Listed Company,Navi Mumbai, Not Disclosed by Recruiter ," IBM MQ Administrator - Installation & Configuration Admin/Maintenance/Security/Datawarehousing  MQ| Data Migration| System Administration IT Software - DBA , Datawarehousing IT-Software, Software Services 10 - 16 yrs"
NAU_467232, Retention Sales Manager - Internet Service Provider,Naukri Listed Company,Delhi, Not Disclosed by Recruiter ," Retention Sales Manager - Internet Service Provider Channel Sales  Sales| B2B Sales| B2C Sales| Broadband| Field Sales| Lead Generation| Cold Calling| Market Research| Client Retention| Product Development| Client Onboarding| Payment Collection| Presentation Skills Sales , Retail , Business Development Internet, Ecommerce 2 - 5 yrs"
NAU_517246, Pharmacy Manager,Naukri Listed Company,Delhi, Not Disclosed by Recruiter ," Pharmacy Manager R&D  Pharma| PharmacyStock reconciliation| Networking| Management| Monitoring| Relationship| Sales| Budgeting Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology Recruitment, Staffing 5 - 9 yrs"
NAU_101037, Manager - Electronic Payments,Naukri Listed Company,Chennai, Not Disclosed by Recruiter ," Manager - Electronic Payments Retail/Personal Banking  Project management| Agile| Scrum| Product management| Cash management| Test cases| Risk management| Business solutions| STP| Auditing Financial Services , Banking , Investments , Insurance Education, Teaching, Training 7 - 10 yrs"
NAU_331573, Associate Software Engineer Trainee,Naukri Listed Company,Delhi NCR (Sector-142 Noida) ," 3,50,000 - 4,00,000 PA. "," Associate Software Engineer Trainee Programming & Design  ASP.Net MVC| SQL Server| C#| C++| Javascript| Software Development| Software Engineering| RDBMS| Database| Recruitment IT Software - Application Programming , Maintenance IT-Software, Software Services 0 - 2 yrs"
NAU_591202," Opening for "" Delivery Manager (SAP Exposure Preferred) "" at Sarjen",Naukri Listed Company,Ahmedabad (Prahlad Nagar) ," 8,50,000 - 17,00,000 PA. "," Opening for "" Delivery Manager (SAP Exposure Preferred) "" at Sarjen Senior Management  Project Life Cycle| Delivery Management| program management| pmp| delivery manager| project manager| project lead| microsoft technologies| .net| asp.net| Techno Functional IT Software - Application Programming , Maintenance IT-Software, Software Services 8 - 13 yrs"
NAU_175377, Area Retail Manager - Delhi,Naukri Listed Company,Delhi NCR," 3,00,000 - 3,75,000 PA. "," Area Retail Manager - Delhi Retail Sales  marketing| Retail| visual merchandising| operations management| target achievement| retail management| stores| stock management| store operations| store management| manpower management Sales , Retail , Business Development Retail, Wholesale 6 - 8 yrs"
NAU_687960,Genpact Mega Walk in Drive for Customer Service on 3rd July,Naukri Listed Company,Hyderabad,INR,"Genpact Mega Walk in Drive for Customer Service on 3rd July Voice customer support|customer service|calling|issue resolution|voice process|voice support|international call center|international bpo|call centre|customer care|english|voice|international voice process|international voice support ITES , BPO , KPO , LPO , Customer Service , Operations BPO / Call Centre / ITES  1 - 5 Years"
NAU_403601,Field Service Engineer – Male only Chennai,Naukri Listed Company, Chennai," INR 1,75,000 - 2,50,000 PA.","Field Service Engineer – Male only Chennai Voice Attendance|Service Engineering|Induction Training|Customer Satisfaction|Field Service|Technician Activities|Recruitment ITES , BPO , KPO , LPO , Customer Service , Operations Consumer Electronics / Appliances / Durables  1 - 3 Years"
NAU_328066, Hiring for Investment Banking/ Capital Market Process with an MNC,Naukri Listed Company,Pune," 2,00,000 - 2,50,000 PA. "," Hiring for Investment Banking/ Capital Market Process with an MNC Finance/Audit  mba finance| investment banking| capital market| mcom| back office| bse| nse| derivatives| debentures| equity| money market| shares| hedging| Financial Analysis Accounts , Finance , Tax , Company Secretary , Audit Banking, Financial Services, Broking 0 - 2 yrs"
NAU_499442,SAP Ariba- Demo Solutions Senior Specialist,Naukri Listed Company, Bengaluru, Not Disclosed by Recruiter,"SAP Ariba- Demo Solutions Senior Specialist System Design/Implementation/ERP/CRM SAP SRM|SAP MM|Procurement|Partner Development|Partner Management|Supply Chain|Techno Functional|SAP ERP|Test Scenarios|Corrective Action IT Software - ERP , CRM IT-Software / Software Services  8 - 13 Years"
NAU_272386, Credit / Risk,Naukri Listed Company,Chennai, Not Disclosed by Recruiter ," Credit / Risk Retail/Personal Banking  customer profiling| market research| sales executive| marketing executive| Credit| distributors| sales strategy| Risk| Business Development Financial Services , Banking , Investments , Insurance Recruitment, Staffing 2 - 5 yrs"
NAU_235873, Lead Designer _electrical_mnc,Naukri Listed Company,Chennai, Not Disclosed by Recruiter ," Lead Designer _electrical_mnc Engineering Design  AutoCAD| Cable schedule| PID| Electrical Design| o list| E plan| enovia| panel Engineering Design , R&D Construction, Engineering, Cement, Metals 4 - 9 yrs"
NAU_454468, Huge Vacancies..!! Barclays !! EXL !! Amazon ( Noida)- Call Swati,Naukri Listed Company,"Gurgaon,Noida"," 2,25,000 - 5,00,000 PA. "," Huge Vacancies..!! Barclays !! EXL !! Amazon ( Noida)- Call Swati Voice  O2C| Collections| AR| Customer Service| customer support| customer handling| customer care| inbound| fresher| calling| international bpo| cce| csr| cco| csa| call center ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 0 - 5 yrs"
NAU_425234, Sales/Business Development Manager,Naukri Listed Company,Noida, Not Disclosed by Recruiter ," Sales/Business Development Manager Retail Sales  Business Development Manager| Retail sales| NBFC| Sales| Construction engineering| SEC| Business development Sales , Retail , Business Development BPO, Call Centre, ITeS 0 - 5 yrs"
NAU_262600, Electrical Design Engineer,Naukri Listed Company,Mumbai, Not Disclosed by Recruiter ," Electrical Design Engineer Engineering Design  electrical design| procurement| earthing| design| design calculations| classification| pds Engineering Design , R&D Strategy, Management Consulting Firms 5 - 10 yrs"
NAU_739255, Huge Hiring is going in Inbound Tech Support process,Naukri Listed Company,Kolkata, Not Disclosed by Recruiter ," Huge Hiring is going in Inbound Tech Support process Voice  Voice process| Outbound| process| Productivity| US shift| Bonus| Technical support ITES , BPO , KPO , LPO , Customer Service , Operations IT-Software, Software Services 0 - 3 yrs"
NAU_672283,Salesforce Lightning,Naukri Listed Company, Hyderabad, Not Disclosed by Recruiter,"Salesforce Lightning Programming & Design Business process|Object oriented design|Web services|Test scenarios|Outsourcing|Unit testing|Management|Operations|Salesforce|Visualforce IT Software - Application Programming , Maintenance IT-Software / Software Services  2 - 6 Years"
NAU_439860, Account Manager - Bank,Naukri Listed Company,Delhi NCR, Not Disclosed by Recruiter ," Account Manager - Bank Corporate Banking  Sales| Banking Sales| Key Account Management| B2B Sales Financial Services , Banking , Investments , Insurance Banking, Financial Services, Broking 5 - 10 yrs"
NAU_145874, AWS ADMIN,Naukri Listed Company,Noida, Not Disclosed by Recruiter ," AWS ADMIN Administration/Facility Management  Process design| Automation| Linux| Compliance| Competitor analysis| Deployment| Management| Research| Operations| Cost control HR , Recruitment , Administration , IR Recruitment, Staffing 7 - 15 yrs"
NAU_127297," Sr. Rep, Fund/Client Accting",Naukri Listed Company,Pune, Not Disclosed by Recruiter ," Sr. Rep, Fund/Client Accting Accounts  Auditing| Fund accounting| Net asset value| asset servicing| Administration| Construction| Finance Accounts , Finance , Tax , Company Secretary , Audit Banking, Financial Services, Broking 3 - 5 yrs"
NAU_590044,Excellent Openings for Order to Cash in Gurugram,Naukri Listed Company, Gurgaon, Not Disclosed by Recruiter,"Excellent Openings for Order to Cash in Gurugram Accounts Communication Skills|O2C|Order Management Executive|R2R|general accounting Accounts , Finance , Tax , Company Secretary , Audit Accounting / Finance  1 - 3 Years"
NAU_396852, Opening For International Recruiter : Nelito Systems,Naukri Listed Company,Navi Mumbai," 50,000 - 3,00,000 PA. "," Opening For International Recruiter : Nelito Systems HR/ Recruitment / IR  shortlisting| screening| us it recruitment| international recruitment| recruitment| us it staffing| sourcing| staffing HR , Recruitment , Administration , IR Recruitment, Staffing 2 - 5 yrs"
NAU_275412, Opening for French Specialist Accounts Payable,Naukri Listed Company,Bengaluru, Not Disclosed by Recruiter ," Opening for French Specialist Accounts Payable Back Office/Web/Transaction Processing  accounts payable| accounting| AP ITES , BPO , KPO , LPO , Customer Service , Operations BPO, Call Centre, ITeS 1 - 4 yrs"
NAU_826138, Relationship Manager - HNI (priority Customer),Naukri Listed Company,"Mumbai,Bengaluru,Delhi", Not Disclosed by Recruiter ," Relationship Manager - HNI (priority Customer) Corporate Banking  client relationship management| HNI| Mutual Fund| Relationship Manager| Bonds| wealth management| Investment Financial Services , Banking , Investments , Insurance Banking, Financial Services, Broking 5 - 7 yrs"
NAU_327454, Multimedia Firmware Developer,Naukri Listed Company,Noida, Not Disclosed by Recruiter ," Multimedia Firmware Developer Programming & Design  Unix| Python| Perl| Wireless| com| c++| developing| MATLAB| IPS| tools| research| scripting| Coding| optimization| design| firmware| embedded| programming| architecture| hardware| Multimedia| development| solid| mobile| prototype| quality| Graphics| Algorithms| developer IT Software - System Programming IT-Software, Software Services 3 - 8 yrs"
